(2544, 4590)
(2315, 3985)
(1075, 4383)
(1071, 3860)
(558, 3720)
(585, 3594)
(1287, 3232)
(1808, 4926)
(1441, 3448)
(859, 3306)
(1126, 3655)
(1727, 4024)
(1804, 3341)
(2376, 4061)
(1470, 4893)
(1559, 2755)
(1671, 2938)
(2467, 3891)
(1177, 3714)
(2566, 4836)
(1300, 4193)
(732, 3955)
(1715, 3114)
(1952, 3435)
(1660, 3034)
(774, 3435)
(994, 4728)
(1598, 3301)
(1924, 4783)
(2161, 4875)
(2539, 4246)
(2352, 3745)
(1857, 3430)
(1703, 3493)
(1866, 4274)
(1357, 4145)
(2340, 3352)
(2225, 3263)
(1654, 2809)
(2127, 2992)
(1986, 3632)
(1469, 3113)
(2315, 4890)
(2575, 4966)
(963, 3506)
(2001, 3624)
(1803, 2863)
(611, 3458)
(592, 3458)
(687, 3564)
(595, 3975)
(1932, 4385)
(2094, 3665)
(1365, 3232)
(839, 4470)
(1703, 3613)
(1220, 4669)
(1012, 3471)
(1791, 2800)
(987, 4173)
(1783, 3097)
(1421, 2865)
(1160, 4379)
(2205, 3333)
(2069, 3701)
(1394, 3741)
(1914, 4535)
(1553, 4938)
(2359, 3875)
(2143, 3468)
(1995, 3719)
(2137, 3021)
(1363, 4566)
(1730, 3927)
(1846, 2948)
(914, 3233)
(1048, 3354)
(2189, 3816)
(1508, 4888)
(1479, 4070)
(1543, 3008)
(1709, 3565)
(1151, 4735)
(2356, 4315)
(835, 3488)
(1532, 4548)
(1244, 4410)
(2116, 3292)
(1960, 4356)
(1731, 3193)
(2348, 4738)
(757, 3867)
(1944, 3844)
(2065, 4219)
(632, 3584)
(1017, 3287)
(1335, 3978)
(1689, 3837)
(1632, 2786)
(2527, 4806)
(2330, 3595)
(2272, 3739)
(1277, 3366)
(2290, 3499)
(2461, 4958)
(1820, 3362)
(855, 4108)
(932, 4620)
(1223, 3866)
(1320, 4329)
(2702, 4890)
(1772, 3527)
(853, 3234)
(1243, 3168)
(2305, 4655)
(1603, 3187)
(1459, 3322)
(1144, 3265)
(659, 4010)
(2169, 3143)
(2305, 4910)
(1665, 3008)
(2277, 4932)
(1562, 4205)
(1071, 4991)
(1009, 4499)
(2144, 3081)
(2507, 4746)
(986, 3325)
(2649, 4951)
(1028, 4080)
(1826, 3687)
(1573, 4181)
(663, 3551)
(1649, 3273)
(695, 4033)
(1761, 3455)
(1414, 4106)
(2094, 4768)
(2037, 3344)
(1280, 4016)
(886, 4614)
(2052, 4123)
(1192, 4168)
(884, 3234)
(2327, 4857)
(1331, 4749)
(2369, 4543)
(1774, 2914)
(2335, 3741)
(2507, 4261)
(1874, 4735)
(2503, 4757)
(2084, 3619)
(1560, 3446)
(2147, 3428)
(1391, 3795)
(1711, 2982)
(1728, 4728)
(686, 3713)
(960, 3693)
(1868, 4478)
(1774, 4965)
(2099, 2955)
(1673, 3112)
(1690, 4333)
(1921, 3420)
(825, 4011)
(1355, 2779)
(2416, 4975)
(2056, 3356)
(2357, 4107)
(1994, 4055)
(1708, 4601)
(1704, 3175)
(757, 4234)
(2008, 3558)
(1667, 3902)
(1105, 3417)
(2110, 4364)
(1201, 4638)
(1960, 4052)
(1559, 3708)
(1393, 3941)
(1068, 4531)
(1550, 4683)
(1454, 4566)
(2072, 3303)
(1588, 4134)
(2319, 3795)
(672, 3497)
(1003, 4239)
(2288, 3291)
(1334, 3328)
(2148, 3252)
(1435, 2858)
(2438, 4439)
(801, 3889)
(1805, 4202)
(2023, 4052)
(1873, 3964)
(2262, 3287)
(1531, 2808)
(1599, 3329)
(956, 3488)
(2548, 4381)
(1318, 3436)
(2644, 4776)
(1401, 4000)
(2252, 4480)
(1352, 3707)
(961, 3943)
(1395, 4055)
(2255, 4275)
centroid (9, 4896)
(246, 3794)
(388, 4143)
(259, 3769)
(445, 4425)
(57, 4815)
(787, 4925)
(9, 4896)
(524, 4034)
(716, 4626)
(330, 4754)
(123, 4818)
(533, 4923)
(749, 4825)
(484, 4648)
(111, 4235)
(168, 3987)
(365, 4913)
(529, 4347)
(234, 3648)
(625, 4799)
(554, 4258)
(469, 4904)
(221, 3756)
(753, 4928)
(154, 4817)
(366, 4183)
(97, 3886)
(224, 4061)
(499, 3947)
(212, 4127)
(147, 3745)
(302, 4913)
(931, 4939)
(399, 4891)
(122, 4078)
(599, 4389)
(426, 3801)
(379, 4906)
(883, 4933)
(635, 4413)
(524, 4800)
(6, 4622)
(480, 4324)
(66, 4697)
(224, 4185)
(339, 4920)
(157, 4800)
(212, 4340)
(414, 4270)
(95, 3735)
(10, 4185)
(167, 4564)
(183, 4688)
(544, 4787)
(307, 4178)
(341, 3947)
(331, 4911)
(86, 4159)
(753, 4738)
(506, 4036)
centroid (4992, 58)
(4323, 404)
(4366, 1138)
(3541, 480)
(4267, 345)
(4613, 424)
(3598, 595)
(3716, 276)
(4395, 564)
(4161, 374)
(4186, 467)
(4717, 80)
(4222, 483)
(4476, 520)
(4279, 500)
(4332, 1005)
(4698, 345)
(4820, 41)
(3776, 800)
(4199, 1009)
(3709, 304)
(4649, 273)
(4754, 802)
(4603, 1019)
(4844, 974)
(4814, 951)
(4622, 1036)
(4917, 395)
(4159, 694)
(4391, 46)
(4735, 75)
(4473, 232)
(4784, 618)
(4215, 150)
(4244, 707)
(4754, 935)
(4446, 1061)
(3973, 1034)
(4830, 282)
(4191, 285)
(3558, 229)
(4620, 640)
(3958, 45)
(4883, 1112)
(4768, 1167)
(4907, 50)
(4005, 232)
(4494, 810)
(4572, 32)
(4821, 497)
(3752, 754)
(4646, 329)
(3591, 176)
(4357, 87)
(3692, 92)
(4612, 712)
(4280, 95)
(4510, 1208)
(4053, 824)
(4016, 482)
(3913, 138)
(4997, 66)
(4770, 180)
(4538, 324)
(3555, 118)
(4421, 678)
(4484, 670)
(3875, 575)
(4248, 591)
(4599, 1014)
(3485, 16)
(4305, 1183)
(3709, 254)
(4841, 259)
(4775, 579)
(3828, 754)
(3989, 936)
(4656, 325)
(3614, 226)
(4314, 880)
(4197, 936)
(3842, 456)
(4853, 845)
(4629, 30)
(4339, 169)
(3838, 561)
(4248, 678)
(4492, 257)
(3812, 799)
(3669, 727)
(3482, 83)
(4383, 1135)
(4670, 467)
(3908, 37)
(4957, 528)
(3752, 551)
(3864, 203)
(3641, 180)
(4842, 549)
(4881, 1252)
(4588, 446)
(4594, 89)
(3852, 418)
(4225, 636)
(4767, 1076)
(4367, 468)
(3790, 930)
(4459, 462)
(4928, 1206)
(4592, 88)
(4992, 58)
(3677, 202)
(4213, 298)
(3783, 439)
(3979, 242)
(4408, 95)
